"","fips","year","state","county","yrs_potential_life_lost_rate","percent_fair_poor_health","phys_unhealthy_days","mentally_unhealthy_days","preventable_hosp_rate","percent_smokers","low_birthweight","excessive_drinking","mental_health_providers","mental_health_providers_ratio","percent_unemployed","violent_crime_rate","income_ratio","eighty_percentile_income","twenty_percentile_income","labor_force","percent_child_poverty"
"139",6039,2020,"California","Madera","6650.6452874",22.54828,4.27274,4.29599,"3584","13.444284132","6.2958942596",19.55588,257,"614:1",4316,"620.23550783","4.5649361775","106573","23346",61528,28.5
"140",6041,2020,"California","Marin","3206.6318035",10.57674,3.03181,3.448,"2012","9.7252337607","5.7885484681",20.29813,1963,"132:1",3363,"177.85725089","5.6595276269","236506","41789",141111,6.4
"141",6043,2020,"California","Mariposa","8231.0448737",13.71596,3.60171,4.09627,"3317","11.745263222","7.183908046",18.76973,49,"357:1",406,"431.42857143","4.540157857","94912","20905",7663,23.2
"142",6045,2020,"California","Mendocino","7749.67295",16.50723,3.94535,4.24793,"2743","12.905413824","6.3770147162",18.97486,562,"156:1",1564,"640.48580677","4.9582172702","97900","19745",39715,25.5
"143",6047,2020,"California","Merced","6775.7437047",22.70947,4.3361,4.20162,"5413","14.129606461","6.2765700066",18.61168,475,"578:1",9574,"555.33866693","4.570727643","98746","21604",115408,28.5
"144",6049,2020,"California","Modoc","10076.65162",16.44623,3.98042,4.3181,"3131","13.824458393","6.9692058347",17.67777,32,"274:1",240,"504.7955578","4.138161424","84853","20505",3179,27.2
"145",6051,2020,"California","Mono","3369.6016286",13.81194,3.48685,3.76764,"2685","11.936718182","8.1735620585",22.54416,28,"509:1",328,"262.06203331","3.0294751977","113778","37557",8524,11.6
"146",6053,2020,"California","Monterey","5175.9192872",21.68177,4.07767,4.0516,"3224","12.249990899","6.1062107848",19.16487,1569,"278:1",14047,"420.63614456","4.2308656659","131618","31109",224057,19.2
"147",6055,2020,"California","Napa","4646.0857462",14.12167,3.29337,3.78103,"2743","9.9328479729","6.0858819895",20.17622,765,"182:1",2181,"397.68136308","4.476029654","163017","36420",74547,8.9
"148",6057,2020,"California","Nevada","5835.2399112",11.94355,3.45982,3.89455,"2300","11.508296567","5.7529908515",20.82297,797,"125:1",1694,"264.19005426","4.6757776035","125222","26781",48870,13.7
"149",6059,2020,"California","Orange","4199.1366307",13.90238,3.13374,3.27496,"3107","9.311197445","6.2071432377",19.92512,8499,"375:1",47541,"213.58280579","4.7257052851","168013","35553",1625426,13.3
"150",6061,2020,"California","Placer","4522.6949673",10.6404,3.1132,3.50385,"2264","9.7846207167","5.6916873449",19.61833,1176,"334:1",5837,"161.99867528","4.657058583","159467","34242",185213,7.2
"151",6063,2020,"California","Plumas","8700.6760216",13.76109,3.67605,4.07423,"3349","11.489555607","9.3357271095",19.34857,53,"355:1",588,"574.82224099","4.4939339914","103347","22997",7848,19.6
"152",6065,2020,"California","Riverside","5796.962999",17.05948,3.83366,4.13597,"3750","12.499944322","6.7514905239",20.43944,5037,"487:1",47808,"291.24456001","4.7289275671","124437","26314",1092371,17.1
"153",6067,2020,"California","Sacramento","6339.7496513",15.80089,3.79224,3.96077,"3917","11.550028552","6.8889019481",19.9533,5758,"268:1",26948,"508.24109624","4.850011511","126401","26062",710442,20.5
"154",6069,2020,"California","San Benito","5148.1810351",17.45997,3.63338,3.76601,"3669","10.783185266","6.3615205586",20.7327,67,"918:1",1561,"298.70306703","3.7203308133","146648","39418",30869,11.9
"155",6071,2020,"California","San Bernardino","6762.5514735",19.83756,3.91433,3.87022,"4585","12.628276552","7.3486325825",18.76328,4925,"441:1",38779,"441.88442142","4.6187612029","115954","25105",961030,21.4
"156",6073,2020,"California","San Diego","4641.05997",14.4589,3.54761,3.45554,"3121","10.753175291","6.5536896115",21.60061,12406,"269:1",52663,"327.71883112","4.7082880695","147360","31298",1592193,14.9
"157",6075,2020,"California","San Francisco","4269.7004184",11.47756,3.01162,3.36624,"3213","10.326062381","6.9829415801",23.11655,7947,"111:1",13545,"760.46400445","7.0685381086","221839","31384",575567,10.9
"158",6077,2020,"California","San Joaquin","7155.2242935",17.34211,3.53786,3.70048,"3961","11.706166224","7.2566599092",19.6944,1788,"421:1",19571,"787.32183644","4.8417108463","121464","25087",326387,20.5
"159",6079,2020,"California","San Luis Obispo","5271.2259578",13.15533,3.41846,3.95098,"2270","10.783296935","5.8966834616",20.265,1706,"166:1",4151,"408.22505811","4.6842375492","136850","29215",140920,10.8
"160",6081,2020,"California","San Mateo","3367.8110377",12.26185,2.8405,3.07877,"2135","8.6133573373","6.7309708534",18.83359,2891,"266:1",10007,"209.11245996","4.8917664097","229688","46954",454875,7
"161",6083,2020,"California","Santa Barbara","5042.4450983",17.13004,3.68594,3.71438,"2161","11.377310554","6.4721363416",20.85841,2345,"190:1",8437,"318.05052279","4.7347709072","144259","30468",216698,14.7
"162",6085,2020,"California","Santa Clara","3579.0807063",12.16633,2.96505,2.87907,"2977","8.2690140125","6.9365345245",16.73411,6742,"287:1",27282,"264.08835127","4.9893136864","225507","45198",1048804,7.1
"163",6087,2020,"California","Santa Cruz","4622.3917405",15.24852,3.65272,3.91204,"2792","11.440834335","5.782364547",23.17493,2088,"131:1",6984,"409.52586412","5.5512738532","164945","29713",142618,14.5
"164",6089,2020,"California","Shasta","9014.3139037",14.38507,3.92143,4.29964,"3393","13.963535044","6.3136738513",19.26374,612,"294:1",3669,"726.13674647","4.8127296712","102155","21226",74215,18.2
"165",6091,2020,"California","Sierra",NA,13.77226,3.61238,3.99542,"3101","11.80830717","8.1395348837",18.04612,5,"597:1",77,"422.22597534","5.7664028593","112935","19585",1278,18
"166",6093,2020,"California","Siskiyou","9455.1533337",15.87987,4.05363,4.42054,"3256","14.066326017","8.1004709576",18.48667,192,"228:1",1166,"343.55545308","4.5124639202","85985","19055",17410,24.2
"167",6095,2020,"California","Solano","6149.0383397",15.02134,3.48946,3.70099,"3456","11.705074337","6.8052825383",19.78698,1678,"266:1",8168,"476.30025821","4.2425851883","142186","33514",209721,10.2
"168",6097,2020,"California","Sonoma","4779.2582374",14.13989,3.44369,3.95675,"2710","10.07567654","5.7694547996",21.61047,2301,"217:1",7187,"367.91949455","4.5232962769","146885","32473",262348,11.7
"169",6099,2020,"California","Stanislaus","7163.5505852",18.41616,3.93094,4.4238,"4613","12.789751068","6.4151655192",20.54714,1161,"474:1",15598,"578.4520988","4.4180396537","110747","25067",243538,21.4
"170",6101,2020,"California","Sutter","7136.0381906",16.61673,3.71947,3.89308,"4285","11.952152448","6.6026278017",18.87089,323,"300:1",3392,"351.79749787","4.4669668473","112103","25096",45477,18
"171",6103,2020,"California","Tehama","8847.4706238",18.04514,4.20787,4.51375,"3433","14.258973789","6.0774504354",18.83096,116,"551:1",1450,"540.13753282","4.6366843034","86757","18711",25626,24.2
"172",6105,2020,"California","Trinity","11187.237833",16.38461,4.20891,4.46222,"2912","14.700216999","6.0913705584",18.38994,52,"241:1",268,"380.32936523","5.1414761108","82968","16137",4707,31.3
"173",6107,2020,"California","Tulare","7209.0187819",25.74295,4.8501,4.71282,"4469","13.799712245","6.7067645982",18.02142,1243,"375:1",19649,"381.80764333","4.8474482897","96789","19967",204589,28.6
"174",6109,2020,"California","Tuolumne","7518.9026826",13.20999,3.62485,3.8738,"2464","11.343019399","6.1938680706",21.10129,105,"519:1",982,"316.15673143","4.8042772987","112545","23426",21339,16.5
"175",6111,2020,"California","Ventura","4694.6479676",15.15467,3.44134,3.74699,"3359","10.561021793","6.0593865877",18.56543,3174,"268:1",16066,"240.48967302","4.3428423519","159391","36702",425728,12.4
"176",6113,2020,"California","Yolo","4795.4639776",15.90091,3.79993,4.01717,"2878","10.906577644","5.6984184474",21.20774,779,"283:1",4562,"331.88943992","6.0906594604","139738","22943",108518,15.2
"177",6115,2020,"California","Yuba","9637.6553819",16.39254,3.89982,4.07927,"4921","14.179140049","6.6537857747",20.73637,164,"476:1",1863,"413.7271153","4.603197478","102214","22205",29078,21.8
"178",6000,2021,"California","state_year","5253.0622683",17.61357,3.85614,3.73363,"3358","11.474007485","6.876064237",18.12698,147533,"268:1",784199,"420.87688216","5.1643253729","154403","29898",19411578,15.6
"179",6001,2021,"California","Alameda","4341.1728267",14.96989,3.80856,3.98803,"3023","11.115114309","7.2056924971",18.00476,10826,"154:1",24671,"628.78196249","5.1727849267","196571","38001",844346,9.8
"180",6003,2021,"California","Alpine",NA,20.34603,5.03883,4.98944,"3018","18.476940783",NA,21.36263,4,"282:1",28,"442.47787611","4.2297797765","127917","30242",551,29.6
"181",6005,2021,"California","Amador","6203.8883539",16.72047,4.32755,4.49303,"2802","15.898455233","6.4997592682",24.72998,96,"414:1",572,"237.07073752","4.4020333068","116042","26361",14900,12.5
"182",6007,2021,"California","Butte","7577.9065977",18.85248,4.72201,5.06872,"4748","16.64906956","6.0865940087",21.82458,1571,"140:1",5080,"327.05730855","5.4299669446","110060","20269",99242,16.1
"183",6009,2021,"California","Calaveras","7867.4467053",16.07966,4.23561,4.72268,"2536","15.591759436","6.0318664643",23.43375,76,"604:1",812,"327.24573793","4.1930280957","120885","28830",21428,19.6
"184",6011,2021,"California","Colusa","6576.0698843",24.18754,4.83846,4.66255,"4095","15.590407719","6.1355764473",19.57627,36,"599:1",1407,"200.95805585","4.3303382004","104097","24039",10993,15.3
"185",6013,2021,"California","Contra Costa","4619.1950862",14.92119,3.8455,4.09494,"3222","11.21125472","6.9424309031",18.26657,4044,"285:1",17261,"336.02779077","4.7484822832","196326","41345",561757,9.9
"186",6015,2021,"California","Del Norte","8783.3550922",22.63009,5.2046,5.16483,"2997","19.192435604","5.8908045977",21.18018,119,"234:1",555,"609.10920066","5.0367615351","93442","18552",9674,25.8
"187",6017,2021,"California","El Dorado","4818.8844887",13.2978,3.66126,4.09385,"3131","13.467937459","6.6342605095",23.55966,667,"289:1",3237,"217.58394569","4.7898758923","161711","33761",92022,9.1
"188",6019,2021,"California","Fresno","7008.1968758",24.87207,4.70124,4.67192,"3839","15.73731263","7.5962023749",18.56245,3736,"267:1",32668,"541.77921571","5.0957623215","110629","21710",450760,29
"189",6021,2021,"California","Glenn","7522.8961048",23.32003,5.06116,4.88934,"5079","17.105685193","6.5337763012",19.76436,31,"916:1",796,"408.14134579","5.0296269203","96257","19138",12997,18.1
"190",6023,2021,"California","Humboldt","8732.6240991",18.2264,4.89513,5.19046,"2961","17.089817834","5.9261465158",20.25656,655,"207:1",2253,"432.13579506","5.0153032691","98646","19669",62507,20.5
"191",6025,2021,"California","Imperial","5980.0516352",29.40808,5.13438,4.67789,"3614","15.684410386","5.6366922288",18.62172,276,"657:1",13080,"366.25347999","5.9748506571","100019","16740",71411,30.7
"192",6027,2021,"California","Inyo","7746.8175792",17.28925,4.32112,4.4578,"2118","15.315739117","7.6923076923",23.33032,84,"215:1",310,"600.45306913","3.893691928","107279","27552",8760,15.4
"193",6029,2021,"California","Kern","8031.3770962",26.72411,5.34283,4.66114,"4466","16.68679884","7.4252255104",18.52301,1823,"494:1",30216,"545.33785309","4.9107951742","109496","22297",390999,26
"194",6031,2021,"California","Kings","6595.0736714",25.39287,4.90548,4.82024,"4114","16.887033045","6.4264301774",18.93461,314,"487:1",4566,"443.3772393","4.1050207099","106045","25833",57788,22.3
"195",6033,2021,"California","Lake","11656.95136",21.21814,5.09481,5.15225,"3652","18.295358702","6.7064945076",20.69939,236,"273:1",1471,"535.47314438","4.9178263078","96832","19690",29158,25.2
"196",6035,2021,"California","Lassen","6814.1306162",20.55312,4.772,4.82244,"3561","18.468426092","8.0831408776",23.08217,93,"329:1",453,"586.92995433","4.3411811812","108421","24975",9869,15
"197",6037,2021,"California","Los Angeles","5005.0111192",21.29827,4.33033,4.26385,"4053","12.673331788","7.1934224499",17.80989,36404,"276:1",227288,"488.34611236","5.3443640907","141150","26411",5121584,18.3
"198",6039,2021,"California","Madera","6777.9989315",25.66779,5.15434,4.90779,"3386","16.685314061","6.1820300363",18.67019,257,"612:1",4294,"620.23550783","4.3436586791","111480","25665",61945,26.1
"199",6041,2021,"California","Marin","3238.9973763",11.75501,3.34626,3.59823,"2101","9.8953465259","5.8621129094",23.42407,2023,"128:1",3193,"177.85725089","5.7728415759","247932","42948",139979,7.2
"200",6043,2021,"California","Mariposa","7089.7760493",17.10471,4.47638,4.6753,"2908","16.180146886","6.5541211519",22.31291,50,"344:1",350,"431.42857143","4.5395276959","94000","20707",7612,21.9
"201",6045,2021,"California","Mendocino","7754.07372",20.13682,4.93514,4.82052,"2805","16.706058291","6.6319142774",22.30255,582,"149:1",1546,"640.48580677","4.7678722009","101775","21346",38934,20.4
"202",6047,2021,"California","Merced","6592.9948408",28.40866,5.39214,5.00735,"5004","16.409768349","6.1954686181",17.03456,524,"530:1",9360,"555.33866693","4.5210979642","103931","22988",116226,22.5
"203",6049,2021,"California","Modoc","9281.8010885",20.86416,4.95831,5.08258,"3327","18.896629318","7.0063694268",20.90399,30,"295:1",224,"504.7955578","4.0995199683","82839","20207",3171,31
"204",6051,2021,"California","Mono","3978.7872276",15.94797,4.01587,4.2926,"2297","13.947717851","8.2995951417",23.33656,29,"498:1",313,"262.06203331","2.8933524629","108900","37638",8508,12
"205",6053,2021,"California","Monterey","5072.4507764",23.56205,4.56301,4.35663,"3162","13.75101207","6.1647483847",19.4496,1661,"261:1",13799,"420.63614456","4.2065415087","136456","32439",222516,18.4
"206",6055,2021,"California","Napa","4401.2936801",15.91148,3.74219,3.99813,"2795","12.305326661","5.9106601109",22.56554,795,"173:1",2104,"397.68136308","4.386150888","173367","39526",74004,8.4
"207",6057,2021,"California","Nevada","6068.4056895",13.92729,3.8193,4.32821,"2285","13.922311789","5.8833860204",24.87201,856,"117:1",1617,"264.19005426","4.7830516988","133318","27873",48639,13.5
"208",6059,2021,"California","Orange","4144.3284058",16.89278,4.02371,3.79252,"2832","10.872614702","6.2767661829",19.23647,9227,"344:1",45087,"213.58280579","4.678195809","175699","37557",1623421,12.6
"209",6061,2021,"California","Placer","4471.2396564",12.54257,3.66047,3.79893,"1991","11.714861303","5.6897019495",23.63977,1252,"318:1",5839,"161.99867528","4.5538293217","166488","36560",187932,7.5
"210",6063,2021,"California","Plumas","8708.5106803",15.48964,4.20065,4.55532,"3911","15.721725818","9.3333333333",23.83962,56,"336:1",607,"574.82224099","4.4699187662","108400","24251",7903,19.3
"211",6065,2021,"California","Riverside","5842.4339642",20.27058,4.6853,4.38686,"3564","13.624252288","6.8172962676",18.22777,5364,"461:1",46151,"291.24456001","4.7565758185","130021","27335",1104035,14.1
"212",6067,2021,"California","Sacramento","6381.6141766",18.30918,4.24611,4.48999,"3603","14.04300188","6.9304229195",20.40461,5989,"259:1",26096,"508.24109624","4.7487318841","131065","27600",712394,16
"213",6069,2021,"California","San Benito","5385.5886075",20.07369,4.21527,4.26317,"3349","13.125953782","6.5689261234",19.975,71,"885:1",1587,"298.70306703","3.7943073437","152368","40157",31432,13.9
"214",6071,2021,"California","San Bernardino","6845.5852838",24.33103,5.02645,4.52043,"4170","14.989777663","7.4374072524",18.60384,5290,"412:1",37010,"441.88442142","4.5151084518","120734","26740",967719,18.5
"215",6073,2021,"California","San Diego","4633.6240395",15.78116,3.94671,4.0309,"2974","13.151580616","6.6173700875",21.35732,13332,"250:1",50643,"327.71883112","4.7030725063","153988","32742",1590591,12.8
"216",6075,2021,"California","San Francisco","4315.4324137",12.64334,3.17898,3.9441,"2921","11.375164547","7.0034017444",24.85169,8135,"108:1",12774,"760.46400445","7.0878598026","239839","33838",583186,9.3
"217",6077,2021,"California","San Joaquin","7275.2181111",22.33631,4.65236,4.38062,"3599","14.910080049","7.3989332037",18.34356,1887,"404:1",19223,"787.32183644","4.745142475","127725","26917",327077,18.2
"218",6079,2021,"California","San Luis Obispo","5152.9718934",15.21394,4.03239,4.45568,"2170","13.647974616","6.0411669549",24.36536,1787,"158:1",4017,"408.22505811","4.6493485395","143093","30777",140931,11.2
"219",6081,2021,"California","San Mateo","3296.8515102",13.05779,3.44606,3.57889,"1880","10.159452243","6.6945263848",21.23574,3002,"255:1",9397,"209.11245996","4.9786424868","248728","49959",460044,6.3
"220",6083,2021,"California","Santa Barbara","5199.8256215",19.30458,4.20676,4.34705,"1991","13.420778071","6.5210161426",20.43122,2462,"181:1",8039,"318.05052279","4.6754513642","150975","32291",217882,13.1
"221",6085,2021,"California","Santa Clara","3493.9622062",14.33047,3.70716,3.41225,"2829","9.577855426","6.9766117757",16.921,7043,"274:1",26196,"264.08835127","4.9691854234","241085","48516",1053723,5.5
"222",6087,2021,"California","Santa Cruz","4675.0659651",16.26375,3.97852,4.28418,"2490","12.787275792","5.8423557717",21.59499,2197,"124:1",6747,"409.52586412","5.5653886807","173757","31221",142277,10.4
"223",6089,2021,"California","Shasta","9066.6909734",17.1984,4.61708,4.75961,"2890","17.107331171","6.4477569962",21.35109,697,"258:1",3475,"726.13674647","4.8920064958","108446","22168",74353,16.5
"224",6091,2021,"California","Sierra",NA,17.01381,4.38377,4.69996,"2310","16.331358434","8.5227272727",23.17444,5,"601:1",71,"422.22597534","5.7757756267","116353","20145",1326,18.4
"225",6093,2021,"California","Siskiyou","9929.0420635",18.70993,4.69543,4.92964,"2659","17.600593281","8.5522101217",22.6687,194,"224:1",1118,"343.55545308","4.5803714058","91754","20032",17227,25.5
"226",6095,2021,"California","Solano","6158.8331689",17.16461,4.00384,4.16382,"3339","13.832295441","6.8682003156",19.63099,1726,"259:1",7855,"476.30025821","4.0758198417","147777","36257",209527,11.2
"227",6097,2021,"California","Sonoma","4802.8274583",15.12407,4.00674,4.29956,"2599","12.892203679","5.7758723354",23.61264,2397,"206:1",6966,"367.91949455","4.3091092324","153930","35722",259394,7.7
"228",6099,2021,"California","Stanislaus","7117.3449008",22.09809,4.83281,4.79126,"4480","15.849531331","6.341334141",19.31673,1202,"458:1",14701,"578.4520988","4.3993959985","116540","26490",243454,17.1
"229",6101,2021,"California","Sutter","7101.7907955",22.13809,4.8777,4.8789,"3919","16.051740915","6.7736579967",19.87597,341,"284:1",3345,"351.79749787","4.526401742","116410","25718",45785,17.4
"230",6103,2021,"California","Tehama","9503.3680524",21.92593,4.99462,5.01734,"3837","18.23412334","6.0100166945",19.90925,112,"581:1",1422,"540.13753282","4.7605457765","91412","19202",25650,23.7
"231",6105,2021,"California","Trinity","13183.42622",20.08489,5.02691,5.11919,"2132","18.972402998","6.2251655629",21.25756,53,"232:1",257,"380.32936523","4.5296015395","80029","17668",4693,25.3
"232",6107,2021,"California","Tulare","6953.3895964",28.02614,5.20995,4.76135,"3923","17.528762043","6.9268176966",17.35398,1316,"354:1",19627,"381.80764333","4.914355394","102769","20912",203980,25.8
"233",6109,2021,"California","Tuolumne","7774.4136126",16.9067,4.45809,4.76079,"2220","15.790382737","6.3928350834",23.8427,113,"482:1",951,"316.15673143","4.9001904289","118369","24156",21317,15.2
"234",6111,2021,"California","Ventura","4654.1452841",17.64141,4.20051,4.16142,"3067","12.335455733","6.0908755079",19.08735,3354,"252:1",15221,"240.48967302","4.2767626716","165716","38748",423390,11.4
"235",6113,2021,"California","Yolo","4616.9534698",17.55603,4.06477,4.26902,"2454","13.794687346","5.8001484047",20.20088,813,"271:1",4438,"331.88943992","5.8802830981","147060","25009",108658,13
"236",6115,2021,"California","Yuba","9487.8886244",21.19279,4.85968,4.68709,"5032","17.231102136","6.8195607329",21.25058,177,"444:1",1815,"413.7271153","4.4964686671","110141","24495",29997,18.8
"237",6000,2022,"California","state_year","5678.8169503",17.75233,3.69136,3.85802,"3067","10.090757687","6.8890215034",18.79369,161625,"244:1",1908093,"420.87688216","5.1420951773","160999","31310",18821176,14.6
"238",6001,2022,"California","Alameda","4650.6551303",15.5,3.2202,3.61198,"2783","10","7.1549347266",17.45299,11497,"145:1",71396,"628.78196249","5.1621239553","208142","40321",813807,9.1
"239",6003,2022,"California","Alpine",NA,19.6,4.41465,4.75755,NA,"16",NA,20.31765,4,"280:1",58,"442.47787611","4.0676119403","136265","33500",517,24.5
"240",6005,2022,"California","Amador","6929.9881092",17.4,3.96263,4.4292,"2475","14.2","5.9894585529",22.73871,103,"389:1",1317,"237.07073752","4.5694088373","121199","26524",14424,13
"241",6007,2022,"California","Butte","7851.2794904",18.6,4.27459,4.68899,"4754","14.6","6.0674569229",20.12406,1647,"129:1",8509,"327.05730855","5.4724346643","116634","21313",92604,18.7
"242",6009,2022,"California","Calaveras","7892.1018755",17.3,4.01835,4.62014,"2477","15","6.3653483992",22.39223,90,"515:1",1619,"327.24573793","4.2917384693","127014","29595",21207,16.1
"243",6011,2022,"California","Colusa","6877.0321025",24.6,4.41705,4.39811,"4730","13.5","6",18.92037,45,"479:1",1675,"200.95805585","4.8433097828","111740","23071",10499,12.9
"244",6013,2022,"California","Contra Costa","4994.8054158",15.9,3.35533,3.78595,"2959","10","6.9541829628",19.28192,4387,"263:1",48020,"336.02779077","4.6461178843","202738","43636",541256,7.9
"245",6015,2022,"California","Del Norte","9204.8630085",23,4.72528,4.86747,"2595","17.6","6.1515748031",19.84915,131,"213:1",884,"609.10920066","5.3603813774","105696","19718",9350,23.4
"246",6017,2022,"California","El Dorado","5328.9889366",14.2,3.52933,4.19296,"2985","12.3","6.7028985507",22.88927,737,"262:1",7490,"217.58394569","4.9227096124","165979","33717",90752,8.8
"247",6019,2022,"California","Fresno","7511.3445697",25.7,4.63212,4.48376,"3649","14.3","7.5187678222",15.62276,4209,"238:1",50260,"541.77921571","5.1264028872","116477","22721",445518,23.1
"248",6021,2022,"California","Glenn","7905.2663038",24.1,4.6323,4.68387,"5270","15.2","6.071964018",19.59872,32,"884:1",1113,"408.14134579","4.7989859971","99387","20710",12568,17.2
"249",6023,2022,"California","Humboldt","8529.8172403",18.6,4.3962,4.85904,"2970","15.4","5.9741054134",20.76359,719,"188:1",4965,"432.13579506","5.1705212289","104853","20279",59411,18.8
"250",6025,2022,"California","Imperial","7110.5468967",28.8,4.87751,4.45597,"3190","13.3","5.7435689279",18.38849,319,"565:1",15653,"366.25347999","5.6262205219","98532","17513",69602,24.9
"251",6027,2022,"California","Inyo","8003.8632962",17.8,3.91938,4.37137,"2948","13.6","7.7941176471",21.76384,90,"201:1",647,"600.45306913","4.2469479628","111321","26212",8305,14.6
"252",6029,2022,"California","Kern","8735.144014",26.8,4.78087,4.61892,"4040","15.1","7.3745107316",16.30875,2079,"434:1",48062,"545.33785309","4.8414876252","109742","22667",383769,24.6
"253",6031,2022,"California","Kings","6863.0811042",25.8,4.61667,4.47457,"3825","14.3","6.3516068053",20.13697,334,"457:1",6533,"443.3772393","3.903519093","109482","28047",56416,17.8
"254",6033,2022,"California","Lake","11558.925676",21.8,4.60861,4.90452,"3324","16.5","6.8349514563",18.5665,259,"249:1",2700,"535.47314438","5.1123864413","104671","20474",28267,22.2
"255",6035,2022,"California","Lassen","7623.7045102",21.5,4.41722,4.59661,"3392","16.5","8.1006864989",21.37113,95,"316:1",676,"586.92995433","4.0847718137","103647","25374",9461,15.7
"256",6037,2022,"California","Los Angeles","5557.720209",21.8,3.97768,4.05029,"3637","10.9","7.229728896",17.38117,40582,"245:1",629811,"488.34611236","5.3293209093","146988","27581",4921499,17.2
"257",6039,2022,"California","Madera","7197.3595823",26.4,4.76696,4.6569,"3175","14.1","6.2635414615",17.54269,273,"578:1",6649,"620.23550783","4.077286389","113952","27948",61738,18.8
"258",6041,2022,"California","Marin","3554.6932114",12.4,3.04659,3.6518,"1690","9.5","5.5782048793",21.48079,2150,"120:1",8662,"177.85725089",NA,NA,NA,130138,5.8
"259",6043,2022,"California","Mariposa","7490.3843112",17.6,4.14494,4.66079,"3347","14.8","6.7472306143",21.81826,53,"324:1",781,"431.42857143","4.1161383034","94523","22964",7162,18.5
"260",6045,2022,"California","Mendocino","8620.4445503",20,4.32952,4.62737,"2468","14.8","6.6982108532",21.02374,696,"124:1",3292,"640.48580677","4.846800143","108452","22376",37015,18.9
"261",6047,2022,"California","Merced","7371.85709",27.2,4.83361,4.60884,"4528","14.4","6.0834464528",17.45769,605,"462:1",13981,"555.33866693","4.2732518804","107374","25127",114736,22.8
"262",6049,2022,"California","Modoc","10678.907593",21.4,4.63567,5.00597,"3140","17.2","7.5829383886",20.44127,29,"302:1",270,"504.7955578","3.7650850418","90539","24047",3170,28.1
"263",6051,2022,"California","Mono","3314.891816",17.3,3.82444,4.25018,"2144","12.9","7.7083333333",21.60459,31,"469:1",929,"262.06203331","2.5727109938","109191","42442",7846,9.6
"264",6053,2022,"California","Monterey","5291.7849862",23.6,4.26006,4.24018,"3206","12","6.2304557946",19.95016,1793,"240:1",23082,"420.63614456","4.2351181918","147272","34774",213471,15
"265",6055,2022,"California","Napa","4617.5779552",16.4,3.51968,3.90747,"2347","10.8","5.6676685273",21.10541,852,"160:1",6014,"397.68136308","4.4976710768","181535","40362",68867,8.7
"266",6057,2022,"California","Nevada","6752.8032265",14.5,3.65313,4.33433,"2329","12.4","5.8906775164",22.84337,993,"100:1",3702,"264.19005426","4.7401172301","139094","29344",46489,11
"267",6059,2022,"California","Orange","4400.6685473",17.4,3.49625,3.80399,"2432","10.4","6.2647254989",18.36865,10348,"306:1",136563,"213.58280579","4.6317422374","182134","39323",1553301,10.3
"268",6061,2022,"California","Placer","4579.3611449",13.6,3.33584,3.99793,"1957","11","5.7755388941",21.71065,1372,"294:1",13573,"161.99867528","4.6878168609","179384","38266",184892,6.2
"269",6063,2022,"California","Plumas","10122.549281",15.8,3.891,4.57112,"3502","14","9.4986807388",22.79674,59,"321:1",806,"574.82224099","4.6391474767","113622","24492",7559,18.3
"270",6065,2022,"California","Riverside","6381.160543",21.9,4.09534,4.20145,"3313","12.5","6.8062801673",18.55437,5877,"424:1",109998,"291.24456001","4.7255837912","137609","29120",1107723,14.5
"271",6067,2022,"California","Sacramento","6667.2004836",18.1,3.93355,4.26689,"3232","13.3","7.0375225299",21.34323,6526,"239:1",65558,"508.24109624","4.5554780181","137088","30093",707182,16.8
"272",6069,2022,"California","San Benito","5285.4462036",20.9,3.9414,4.06383,"2575","11.7","6.529209622",20.00064,82,"781:1",3119,"298.70306703","3.7255290366","154222","41396",31528,9.3
"273",6071,2022,"California","San Bernardino","7723.7035076",23.5,4.24698,4.26217,"4002","13.2","7.5160979763",17.40143,5826,"376:1",91295,"441.88442142","4.4423110798","126095","28385",966206,19.7
"274",6073,2022,"California","San Diego","4926.2220448",16.9,3.62722,3.95351,"2774","11","6.6510283468",19.53928,14690,"227:1",141814,"327.71883112","4.6733900223","161031","34457",1538361,11
"275",6075,2022,"California","San Francisco","4811.4461331",13.7,3.02585,3.47452,"2695","9.3","6.9918991311",20.98632,8747,"99:1",43525,"760.46400445",NA,NA,NA,556056,9.4
"276",6077,2022,"California","San Joaquin","7767.5625423",22.7,4.25907,4.34008,"3410","13.9","7.371813234",19.7536,2049,"375:1",37374,"787.32183644","4.6732728155","134880","28862",331828,17.4
"277",6079,2022,"California","San Luis Obispo","5260.3680172",16,3.68911,4.17423,"1864","11.9","5.9597391551",22.25697,1870,"151:1",10195,"408.22505811","4.5746105919","146845","32100",132690,9.2
"278",6081,2022,"California","San Mateo","3503.8321681",13.6,3.01691,3.44324,"1753","9.2","6.7501251878",20.16069,3279,"231:1",29748,"209.11245996",NA,NA,NA,433876,5.6
"279",6083,2022,"California","Santa Barbara","5333.9694373",19.7,3.92678,4.11529,"1846","11.7","6.5904801303",20.1377,2622,"170:1",17335,"318.05052279","4.5421762308","159335","35079",217510,12.6
"280",6085,2022,"California","Santa Clara","3682.6789392",14.2,2.98929,3.35482,"2508","8.7","6.9464872325",17.63794,7599,"251:1",71340,"264.08835127",NA,NA,NA,1020693,6.5
